file_id,source_path,filename,file_type,size_bytes,drive_file_id,mime_type,version,status,last_processed,error_message
373,/Shlichus Programing/Adult Education/Law n Lunch,Law n Lunch Class 1 5766 Stealing To Save A Life.doc,document,155136,1951uUFfl6q65_C2GQAfLX4HeB5jiV9TL,application/msword,2,downloaded,2025-11-09T05:06:53.234756,
374,/Shlichus Programing/Adult Education/Law n Lunch,Law N Lunch - Stumbling Block Hand-Out.doc,document,29184,1DEQfyrdWQjbf3dLvTEflPHWdZBNNlBsT,application/msword,2,downloaded,2025-11-09T05:06:53.835864,
375,/Shlichus Programing/Adult Education/Law n Lunch,Law N Lunch - Stumbling Block.doc,document,36864,1GT0tZ8q0-f1q8cfIkQLthLAtInTBoIMe,application/msword,2,downloaded,2025-11-09T05:06:54.648387,
376,/Shlichus Programing/Adult Education/Law n Lunch,Law N Lunch- Jewish values & business Handout.doc,document,39424,1Mlv1XnVZ0h0eaWrMf8l_5uyc6IGUThW9,application/msword,2,downloaded,2025-11-09T05:06:55.587589,
377,/Shlichus Programing/Adult Education/Law n Lunch,Law N Lunch Jewish values & business.doc,document,52224,1KZ_bYthFHLV5Jia7KstkOuACdAwPaKkj,application/msword,2,downloaded,2025-11-09T05:06:56.177977,
378,/Shlichus Programing/Adult Education/Law n Lunch,Suicide_ThinkJewish.doc,document,43008,1Go4JMTuxN3m22Z0RsX5J5T55WqVJm2Ix,application/msword,2,downloaded,2025-11-09T05:06:56.629978,
379,/Shlichus Programing/Adult Education/Law n Lunch,GunControl_outline.docx,document,13855,1LAIHEFmC80UJ9M6wwJBS2VYx6n-XSLbJ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:06:57.353979,
380,/Shlichus Programing/Adult Education/Law n Lunch,PrisonReform.zip,other,386015,1HXBi2uKflNKD7dcHIjBghmZtUj6IdDSd,application/x-zip-compressed,2,downloaded,2025-11-09T05:06:59.105978,
381,/Shlichus Programing/Adult Education/History/Course on Historical Figures,Yehudah Hanasi Handout.doc,document,39424,1SjEzaEyW2vgN8mRtzC6lcivTvb3_97gb,application/msword,2,downloaded,2025-11-09T05:06:59.753983,
382,/Shlichus Programing/Adult Education/History/Course on Historical Figures,Ruth Handout.doc,document,39936,1MPhQ340gLKew2g-QxE_9-xkClCwqudwi,application/msword,2,downloaded,2025-11-09T05:07:00.402976,
383,/Shlichus Programing/Adult Education/History/Course on Historical Figures,Ramban  Handout.doc,document,32256,1z-dDn9r5D2krfy7uVT942yfadjZfzp5s,application/msword,2,downloaded,2025-11-09T05:07:00.905977,
384,/Shlichus Programing/Adult Education/History/Course on Historical Figures,Hillel Handout.doc,document,38912,1273fvWnSVPyEMls82_5qx7mU4Usv3Nxg,application/msword,2,downloaded,2025-11-09T05:07:01.513978,
385,/Shlichus Programing/Adult Education/History/Course on Historical Figures,Course Syllabus.doc,document,26624,1i18sBmMQUsPaZSf2p93lnXXGIN5lvXL-,application/msword,2,downloaded,2025-11-09T05:07:02.086997,
386,/Shlichus Programing/Adult Education/History/History Through the Texts,History - Kaballah.doc,document,31744,1t-V4S5drxFeM9H7Eva5bCeucGULZn0Lr,application/msword,2,downloaded,2025-11-09T05:07:03.212016,
387,/Shlichus Programing/Adult Education/History/History Through the Texts,History - Halachah.doc,document,45568,17tkVTRJ6KjJ7FclwlT8DUbVbjgFGH8cn,application/msword,2,downloaded,2025-11-09T05:07:04.004016,
388,/Shlichus Programing/Adult Education/History/History Through the Texts,History - Written Law.doc,document,34816,1r2J0FT_xtCB8c7mUYb-LXVoVDLXL82Yh,application/msword,2,downloaded,2025-11-09T05:07:04.790015,
389,/Shlichus Programing/Adult Education/History/History Through the Texts,History - Oral Law.doc,document,34304,1VqliLMBKAh2BsufexlZfbbkJpBeUeWpb,application/msword,2,downloaded,2025-11-09T05:07:05.671017,
390,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,Hasidic dynasties chart.docx,document,538010,130EottmrA-7czx0zyDofhWhRPdQskT_M,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:08.122013,
391,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,pre chassidisim overview.docx,document,31395,1HYHUOHlIMzyMK6muRq2S_x6_Taj-R457,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:08.905013,
392,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,sefad greats.docx,document,62686,1UcejmUKsw6oQmwvCIY8WZ4kYKrT9T8bo,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:09.885013,
393,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,Rabbi Shimon Bar Yochai bio.docx,document,21070,1UD4y4R_KbJbbS7XGPZtyqpRvC64kVzNI,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:11.745187,
394,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,miller on The Zohar.docx,document,47813,1ZlJjSFgntA7X816iMAF5CvY8FXjojsgq,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:12.511079,
395,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,timeframe3.docx,document,29526,1P8eEZfoBwNN2TzwM1cUDGMgokTQZlFlR,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:13.476079,
396,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,TIMEFRAME2.docx,document,18684,10KKhrJaOydFzGFyaMdh_lkZRBS8kYYZU,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:14.242080,
397,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,TIMEFRAMEfinal.docx,document,90861,12N7o0Xe46b1oqx7LMreaxaoeXl_jmGxM,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:15.202596,
398,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,chasidus handout.docx,document,836598,1MKIaEdsdCAeuSg5JKUq-FOjomDw3TRmZ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:16.128599,
399,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,handout for sefad greats.docx,document,46190,1wEHwEWG9mlp2k5cfYPsb4stRd-PJclyq,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:16.933602,
400,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,handout for rishonim.docx,document,1078855,1hty2SnYDIonWjYwsDnqHpztQdXocl2eZ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:17.978602,
401,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,handout yetzira bahir zohar.docx,document,98285,1M5aaB4kbSjPxZkv9SheCNfaOddA2mkBN,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:18.707598,
402,/Shlichus Programing/Adult Education/History/The Mystical Tradition Class Series,handout torah & Talmud.docx,document,119740,1MruEeVDrqsTx48m52tsPly7xJduiuHIq,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:19.496773,
403,"/Shlichus Programing/Adult Education/History/Wasn't it Forbidden for G-d to Destroy the Temple?  vol. 29, pp. 9-17",Forbidden+to+Destroy+Temple.pub,other,117248,1q6jXwlnB9JsuRTbKPPqVh1ft_xfxyFXU,application/vnd.ms-publisher,2,downloaded,2025-11-09T05:07:20.199078,
404,"/Shlichus Programing/Adult Education/History/Wasn't it Forbidden for G-d to Destroy the Temple?  vol. 29, pp. 9-17",Forbidden to Destroy Temple.pdf,document,461028,1tO0Iz_ACMdGMj0jhE65wQwAT_NBHmYA-,application/pdf,2,downloaded,2025-11-09T05:07:21.122441,
405,/Shlichus Programing/Adult Education/History,judasim_and_christianity.doc,document,33280,19PXA2vHVG76QZ-6GgTP2kCNeKI3uT7JO,application/msword,2,downloaded,2025-11-09T05:07:21.833491,
406,/Shlichus Programing/Adult Education/History,6000 years of History.ppt,other,1151488,1eBd8iMiCc5m64NJTfWP9oYWyHUUeQr9y,application/vnd.ms-powerpoint,2,downloaded,2025-11-09T05:07:23.287594,
407,/Shlichus Programing/Adult Education/History,7000 years history chart.xls,spreadsheet,20480,1AMecLU04E3_bWvr4tnQX9VEdMBysU2kb,application/vnd.ms-excel,2,downloaded,2025-11-09T05:07:23.870097,
408,/Shlichus Programing/Adult Education/History,Jewish History Spain.ppt,other,1708032,1GSvpC_S90jeDBhxFdOsKKyuYmnKTLQD7,application/vnd.ms-powerpoint,2,downloaded,2025-11-09T05:07:24.698153,
409,/Shlichus Programing/Adult Education/History,Israel the History the Wars the Laws.docx,document,214110,1ymeReBmRdHJbQ-8UUWWR5yOgxOUNdnYI,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:26.585152,
410,/Shlichus Programing/Adult Education/History,AMOS INFO.doc,document,77312,1FB9ptN4o_eh3MQjBofDLz9o55tO4Z9y_,application/msword,2,downloaded,2025-11-09T05:07:27.494289,
411,/Shlichus Programing/Adult Education/History,True Torah.docx,document,27037,1v33-Fz-sMwkW0cxJmkeVmILEhcycG04M,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:28.523841,
412,/Shlichus Programing/Adult Education/History,True Torah.pptx,other,4400700,1WIwRH_leP43TOexiu2pYpg-wWYn9NRsl,application/vnd.openxmlformats-officedocument.presentationml.presentation,2,downloaded,2025-11-09T05:07:30.931235,
413,/Shlichus Programing/Adult Education/History,History Class - David HaMelech To The Ten Lost Tribes.docx,document,45413,17_EuFMWjK9a6TM18FWzYgeYLxmXV04wA,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:32.041599,
414,/Shlichus Programing/Adult Education/History/ Class on Ezra and the Change in Hebrew Script and Alphabet,ezra notes.doc,document,44032,1UK8Z4netnZ2TQvrQ4hzekQHwudDau1X5,application/msword,2,downloaded,2025-11-09T05:07:32.711973,
415,/Shlichus Programing/Adult Education/History/ Class on Ezra and the Change in Hebrew Script and Alphabet,ezra class handout.doc,document,169472,1CfwhIP3Ur-hI86xY5XTSoKo4CZLFxmI5,application/msword,2,downloaded,2025-11-09T05:07:33.827487,
416,/Shlichus Programing/Adult Education/History/ Class on Ezra and the Change in Hebrew Script and Alphabet,ezra class articles.pdf,document,6171605,1s2QubRSZfWoF3prmIUHxYfNCIwOcMdhg,application/pdf,2,downloaded,2025-11-09T05:07:36.683972,
417,/Shlichus Programing/Adult Education,Amazing Gematriya and Remazim.docx,document,45984,1aI0qIMr10LJ6OwWsLhlDSFqOdHC9ioqj,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:37.442970,
418,/Shlichus Programing/Adult Education/Medical & Halacha,Shiur notes for organ transplants (UChicago Brackman).doc,document,53760,1HQRfp_ozOP083D_wchibq27exFx2Y1u8,application/msword,2,downloaded,2025-11-09T05:07:38.031042,
419,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - class1 HandOut.doc,document,29184,10GU11odzkLOsNPGqMxNR_fpfF3__q-eS,application/msword,2,downloaded,2025-11-09T05:07:38.512042,
420,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - class1 Teacher.doc,document,58368,1mcNMtgASHhrZ9LNcFiGx4wHQlH5QBwUw,application/msword,2,downloaded,2025-11-09T05:07:39.392041,
421,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - class #1 5767 handout.doc,document,28672,1e5usAazeOK3sHWnP8FMFP7ZPdSICGtms,application/msword,2,downloaded,2025-11-09T05:07:40.047039,
422,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - Class#1 5767.doc,document,46592,1HJyDyRVtMjRet8R29hp8SYCGX0pvUjdB,application/msword,2,downloaded,2025-11-09T05:07:40.581683,
423,/Shlichus Programing/Adult Education/Medical & Halacha,Med n Munch 5766 - Handout Euthanasia.doc,document,30720,1TsZz7qv8YQggsxrg9tCHlGzCUHw99uJP,application/msword,2,downloaded,2025-11-09T05:07:41.385681,
424,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - 5766 brain death controversy.doc,document,56832,1pJB7hmgEZ9WtEqEldqFpQBz9Zg3IZXvq,application/msword,2,downloaded,2025-11-09T05:07:42.117948,
425,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - Immunizations Handout.doc,document,27648,1lzF9JK4AxVzsQzlAz2L1kC9jN2T5IVI0,application/msword,2,downloaded,2025-11-09T05:07:42.840284,
426,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Immunizations 2006.doc,document,57344,1gLiPbcZPONjBeuQ_6d5N8iqpRyTtatNt,application/msword,2,downloaded,2025-11-09T05:07:43.358990,
427,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - medical experiments source sheet.doc,document,29696,16e0tD9nc6MmnDcioa8hh3SD7Zeg7hRww,application/msword,2,downloaded,2025-11-09T05:07:44.011764,
428,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Medical experiments.doc,document,76800,1ffK45uikBurDFkfW2WD_kJaVBkB8s9Ls,application/msword,2,downloaded,2025-11-09T05:07:45.419468,
429,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Organ donation source sheet.doc,document,28672,13JONFz8OOwQqU_a-OpI3C-3hz5J8DN63,application/msword,2,downloaded,2025-11-09T05:07:46.358212,
430,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - organ donation.doc,document,61952,11c4azqnC20zCqclMCvMVv81HlB0ryyXW,application/msword,2,downloaded,2025-11-09T05:07:46.883714,
431,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch-  Proff. Conf. Handout.doc,document,32768,1HLMwMCZokH89vGFFZj7mj6ssE6GBPVlZ,application/msword,2,downloaded,2025-11-09T05:07:47.382667,
432,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Professional confidentiality.doc,document,46080,1PCeQ1Cral1FmAMwZA7BZPGe7DiL9fQDj,application/msword,2,downloaded,2025-11-09T05:07:48.887171,
433,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Stumbling Block Hand-Out (1).doc,document,29696,14VksNXiu4-PBMtJURLkm6DHOdjIxw4le,application/msword,2,downloaded,2025-11-09T05:07:49.738431,
434,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Stumbling Block (1).doc,document,35328,1AVMiNxqCdwJyXUBDUdLC8tfZdqPe9D8x,application/msword,2,downloaded,2025-11-09T05:07:50.416435,
435,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - aids 2006 handout.doc,document,29696,1ymbFJHPkEOkDmTH39NWaIo6_majS0PLq,application/msword,2,downloaded,2025-11-09T05:07:51.589960,
436,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - aids 2006.doc,document,53760,1EPJIWnd8AdXYZhLxPzkFQeSxNjIt5bkx,application/msword,2,downloaded,2025-11-09T05:07:52.364803,
437,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - Class#2 5767 Handout.doc,document,32256,1xdHG16yN-51814nluVyYvg6QQDAp4QPC,application/msword,2,downloaded,2025-11-09T05:07:52.940798,
438,/Shlichus Programing/Adult Education/Medical & Halacha,Med n munch - Class#2 5767.doc,document,49152,1aNYh_9LQSNqTIUfAPVdAgLxrTc-DBsmd,application/msword,2,downloaded,2025-11-09T05:07:53.697195,
439,/Shlichus Programing/Adult Education/Medical & Halacha,euthanasia (1).pdf,document,262712,1GQDfQMqzqbthGMAyroqJ82jozQ-dCrVi,application/pdf,2,downloaded,2025-11-09T05:07:54.502743,
440,/Shlichus Programing/Adult Education/Medical & Halacha,Hospice Talk - Q & A - 2530.pub,other,64000,1lFX15ehprE011G10aIlfSSKNfhGTDXrp,application/vnd.ms-publisher,2,downloaded,2025-11-09T05:07:55.325054,
441,/Shlichus Programing/Adult Education/Medical & Halacha,Hospice Care Talk Outline - 2530.doc,document,27136,1lLwdSQqgOj644NO8j45EVrAOIrGR_Cxc,application/msword,2,downloaded,2025-11-09T05:07:56.044756,
442,/Shlichus Programing/Adult Education/Medical & Halacha,Invocation For Medical Meeting 2 - 18975.docx,document,12764,1Mqf3p5itiOS9uS3RoM1Su0rI0lx3DUIB,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:56.960904,
443,/Shlichus Programing/Adult Education/Medical & Halacha,Invocation For Medical Meeting 1 - 18975.docx,document,13933,1YUndkVJSoUfKLwRrjWcv60vWn1GJ7Iox,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:07:57.654895,
444,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Stumbling Block.doc,document,35328,1i0fQkpo9Up6_fI0EnNwFWpr2DNa8Gpns,application/msword,2,downloaded,2025-11-09T05:07:58.053896,
445,/Shlichus Programing/Adult Education/Medical & Halacha,Med N Munch - Stumbling Block Hand-Out.doc,document,29696,11jkrYpuYggCDt5wuaVQDwE_tkUUUuCcj,application/msword,2,downloaded,2025-11-09T05:07:58.659400,
446,/Shlichus Programing/Adult Education/Medical & Halacha,euthanasia.pdf,document,262712,12-BWMKw0tsbPtwIG0W-cM2MXBeu76wsF,application/pdf,2,downloaded,2025-11-09T05:07:59.247400,
447,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,Class on Prayer 5.doc,document,104448,1qhYtQCDfS4gr4OLRHPt6PYyWQzUUf6xQ,application/msword,2,downloaded,2025-11-09T05:08:00.272810,
448,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,Class on Prayer 4 - next 7 blessings.doc,document,58368,1wZjzvLWmgUpb8Swy1AHYdN55BqjLO3pZ,application/msword,2,downloaded,2025-11-09T05:08:01.477152,
449,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,class on prayer 3 - hanosein lasechvi.doc,document,52224,1JGdj6mgVVX4936U_1HW_0CIDlZBmt69N,application/msword,2,downloaded,2025-11-09T05:08:02.290648,
450,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,class on prayer 2 - little neshomale song.docx,document,12817,1tazl0_1a2TLSnPe_sqRLmkKbr6ljP56D,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:02.862714,
451,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,class on prayer 2 - asher yatzar - elokai neshoma.doc,document,54784,13et3uoYpegfMT7-VCWzHVcX9nM-pLnYj,application/msword,2,downloaded,2025-11-09T05:08:03.735269,
452,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,class on prayer 1 - modeh ani - al netilat yadayim.doc,document,62976,1Mon418GLwDRqWuMJ9S9I2pR5Ci0DeNZx,application/msword,2,downloaded,2025-11-09T05:08:04.307238,
453,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,class on intro to prayer - part II.doc,document,59904,1sDZ2_XCi6wx4nV2IrJ9cpBwzoMqjmzDx,application/msword,2,downloaded,2025-11-09T05:08:04.919006,
454,/Shlichus Programing/Adult Education/Prayers/Class Series on Prayer-Brochos,Class on Intro to prayer.doc,document,46592,1PcHG-TRtFLpV3CX0G6gggwJ2keXyKiHd,application/msword,2,downloaded,2025-11-09T05:08:05.762862,
455,/Shlichus Programing/Adult Education/Prayers,Lunch and Learn - Prayer # 1.doc,document,53760,14JFinmGXQqR9DWFZBcEg-i4iTr5ie51S,application/msword,2,downloaded,2025-11-09T05:08:06.317307,
456,/Shlichus Programing/Adult Education/Prayers,Prayers & Meditations for Healing.docx,document,18115,11rahg-zdfzt_MgPyALh10uoAs4TaZQF3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:06.939541,
457,/Shlichus Programing/Adult Education/Prayers,Tehillim class.pub,other,145920,1wsk1V4O1nRoJvc3tpAeqnfG_8sVjyZ7A,application/vnd.ms-publisher,2,downloaded,2025-11-09T05:08:08.389763,
458,/Shlichus Programing/Adult Education/Prayers,Twelve Names.doc,document,63488,14TEYrVA76yddngcWElSHGQq7VWihbESH,application/msword,2,downloaded,2025-11-09T05:08:09.348458,
459,/Shlichus Programing/Adult Education/Prayers,TORAH MATTERS On the scientifcally proven power of prayer sources.docx,document,53255,11LoyK-3w4cBKDB45s08JNUo-jyTesbhS,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:09.860457,
460,/Shlichus Programing/Adult Education/Prayers,Davening with a minyan.doc,document,81408,16nqlrCPI669ZHdBY4ww2zObYoeeydbd5,application/msword,2,downloaded,2025-11-09T05:08:10.573621,
461,/Shlichus Programing/Adult Education/Prayers,Shaḥarit-Morning-Nusaḥ-Ha-Ari-ḤaBaD.odt,document,165540,1FVTD8NmQxdr5jwi_uXZpbmcB2Jfs-cc-,application/vnd.oasis.opendocument.text,2,downloaded,2025-11-09T05:08:11.386582,
462,/Shlichus Programing/Adult Education/Prayers,Shiur on Tehillim  - Teachers Notes.docx,document,41879,18SJ33luzhhI6kHPi7z914gCUEF0Cy0ex,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:12.285768,
463,/Shlichus Programing/Adult Education/Prayers/prayers series,Course Intro.doc,document,20992,1psClR8GJZxUUWtu2jGkDl7EYJqBeR4cb,application/msword,2,downloaded,2025-11-09T05:08:12.887281,
464,/Shlichus Programing/Adult Education/Prayers/prayers series,"Class 2: Language of Prayer, Kavana.doc",document,37376,1kaIpbqfBUcncNeJ1IJidA8OBebeapCvk,application/msword,2,downloaded,2025-11-09T05:08:13.754051,
465,/Shlichus Programing/Adult Education/Prayers/prayers series/Class 3: What is Prayer,Class 3: What is Prayer/Why Pray?.doc,document,26624,16UkQbkDRvC3Ch6qStFAmuJKcqWD8OwXe,application/msword,2,downloaded,2025-11-09T05:08:14.276750,
466,/Shlichus Programing/Adult Education/Prayers/prayers series,"Class 5: Structure of Prayer, Preparing for Prayer, The Morning Blessings.doc",document,44544,1hJFDVF3GpXUPoro_a-mlVXcx5L9CCktV,application/msword,2,downloaded,2025-11-09T05:08:15.115017,
467,/Shlichus Programing/Adult Education/Prayers/prayers series,Ladder of prayer.pdf,document,6458566,1NZcsMgq3kous6xAgFJaQLbBokS-igzV3,application/pdf,2,downloaded,2025-11-09T05:08:20.194705,
468,/Shlichus Programing/Adult Education/Prayers/prayers series,Guide to the Shabbat prayer service.doc,document,26624,1j-GS1rtEOSRqDlMlyaybJvEF-fHT_D1v,application/msword,2,downloaded,2025-11-09T05:08:21.479869,
469,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 4: What do our Prayers Accomplish?,document,34816,1_0GwjFMhKtR7y2sM6oaynbV4KclUyh9F,application/msword,2,downloaded,2025-11-09T05:08:22.555154,
470,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 1: In the Begining.doc,document,28160,16T-W87Y9ZGCKKzPxiwiWd4nFgUZ-n8jA,application/msword,2,downloaded,2025-11-09T05:08:23.004255,
471,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 9 prayer-Ma Tovu- Adon Olam.doc,document,22528,1QSQ8cjjSBBIYEj-iKKEtYNzyDy3QqP2t,application/msword,2,downloaded,2025-11-09T05:08:23.634591,
472,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 8 prayer (morning blessings part 3).doc,document,24576,1Q3fSZT1F1mba0ZBqltDJhA93L-481K9d,application/msword,2,downloaded,2025-11-09T05:08:25.259634,
473,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 6 and 7 The Morning Blessings.doc,document,31232,136qAjuh-4VhEl2ULHrIB3_jcuHMmFuSu,application/msword,2,downloaded,2025-11-09T05:08:25.927644,
474,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 11 prayer-shema part 1.doc,document,35840,14_bujUvXhhXgbcVOOvNDMzsYxfeaxZfo,application/msword,2,downloaded,2025-11-09T05:08:27.097387,
475,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 12 Prayer-Amidah Part 1.doc,document,28672,1Iq7Qpm1FFue609E2xYIsrj9d23ImCXgF,application/msword,2,downloaded,2025-11-09T05:08:27.647171,
476,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 12 Amidah part 2.doc,document,26112,1dHb5Wm6l0eRJWqxYnOf3HfKkzvdGGPE4,application/msword,2,downloaded,2025-11-09T05:08:28.378982,
477,/Shlichus Programing/Adult Education/Prayers/prayers series,Class 10 Pesukai Dizimrah.doc,document,24064,1YJO8nKF6UB5tPZtKrseVp33Kizqvjawz,application/msword,2,downloaded,2025-11-09T05:08:29.420234,
478,/Shlichus Programing/Adult Education/Prayers/Amida,Amida+Shiur.cdr,image,918324,1BZ2UpJQMLNIZPPZuSrmKjJpvkPsnFdCT,image/x-coreldraw,2,downloaded,2025-11-09T05:08:30.277562,
479,/Shlichus Programing/Adult Education/Prayers/Amida,Amida Shiur Student's Guide 3.docx,document,20348,1k7J67ERG_gh84fOixhtPosyXiw1G-mWe,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:30.980519,
480,/Shlichus Programing/Adult Education/Prayers/Amida,Amida Shiur Teacher's Guide 3.docx,document,24019,1wrxPRqk-1LyDstN8fim491ERpGs1c7qf,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:32.170990,
481,/Shlichus Programing/Adult Education/Prayers/Amida,Amida Shiur Student's Guide 2.docx,document,26246,1YLc_hmjkD-S0W8IJxT-zoi6itgEPSm9x,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:32.961263,
482,/Shlichus Programing/Adult Education/Prayers/Amida,Amida Shiur Teacher's Guide 2.docx,document,30925,1_w8YcJlrepuDw9UszQaKROI20NDjF12A,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:33.572891,
483,/Shlichus Programing/Adult Education/Prayers/Amida,Amida Shiur Student's Guide 1.docx,document,25483,1o00rMRJG5WBprhIzrmJjRECw_zzaWojm,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:34.467740,
484,/Shlichus Programing/Adult Education/Prayers/Amida,Amida Shiur Teachers's Guide 1.docx,document,89939,1N5ugQhuaDNppsXM1cZYrzr-u8eVHkwc8,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:35.121128,
485,/Shlichus Programing/Adult Education/Hebrew Reading,how to teach aleph bies in Movo Likriya.docx,document,14368,1CfqlHeSzjIfA6cYsaMDnuEkDZgNOFq4Y,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2,downloaded,2025-11-09T05:08:35.725131,
486,/Shlichus Programing/Adult Education/Hebrew Reading,Hebew Reading,google_doc,1024,11K0BEcQz9AMeanmkp04SwII4pNv45y9vvpbNr6NfJCg,application/vnd.google-apps.document,2,downloaded,2025-11-09T05:08:36.418844,
487,/Shlichus Programing/Adult Education/Hebrew Reading,Alef Bet Chart no english.pdf,document,21781,1fMdeW5Bm66gRqxRoEadJEZ3ZNKkLqKzX,application/pdf,2,downloaded,2025-11-09T05:08:37.134364,
488,/Shlichus Programing/Adult Education/Hebrew Reading,Alef Bais hints for Hebrew school.doc,document,52736,1esZSzu6NrGmgah5abX8zuiFtW5eEYZA7,application/msword,2,downloaded,2025-11-09T05:08:37.884364,
